"interval_start_utc","interval_end_utc","market","location","location_type","lmp","energy","congestion","loss"
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HUNT1G_7_N002","Node",45.95583,46.29844,0,-0.34261
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","HURON_6_N001","Node",45.16876,46.29844,0,-1.12968
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","ICEGEN_7_B1","Node",46.15491,46.29844,0,-0.14353
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","IMPRLBCH_6_N004","Node",45.7799,46.29844,0,-0.51854
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","INDIANW_1_N001","Node",45.36321,46.29844,0,-0.93523
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","INYOKERN_1_B1","Node",42.90476,46.29844,0,-3.39368
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","JARVIS_1_N014","Node",47.75684,46.29844,0,1.4584
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","JENNY_1_N001","Node",48.02074,46.29844,0,1.7223
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","JOHANNA_2_N001","Node",46.05306,46.29844,0,-0.24538
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","KERMAN_6_N001","Node",46.65494,46.29844,0,0.3565
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","KETTLEMN_6_N001","Node",45.52063,46.29844,0,-0.77781
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","KINGCTY_6_N002","Node",45.40025,46.29844,0,-0.89819
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","KINGSBRG_1_N001","Node",47.15496,46.29844,0,0.85652
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LAFRESA_6_N001","Node",46.4003,46.29844,0,0.10186
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LAGNANL_1_N001","Node",46.23362,46.29844,0,-0.06482
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LAGUBELL_2_B1","Node",45.94194,46.29844,0,-0.3565
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LAGUBELL_6_N001","Node",45.9512,46.29844,0,-0.34724
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LAKE_2_N028","Node",46.40613,46.29844,0.0012,0.10649
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LAKEWOOD_1_N009","Node",46.81235,46.29844,0,0.51391
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LBEACH2G_7_N002","Node",46.2614,46.29844,0,-0.03704
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LCIENEGA_6_N001","Node",46.54845,46.29844,0,0.25001
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LEMOORE_6_N002","Node",46.69661,46.29844,0,0.39817
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LIVERMRE_6_N001","Node",46.82624,46.29844,0,0.5278
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LLAGAS_1_N001","Node",46.95125,46.29844,0,0.65281
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LOSGATS_6_N002","Node",48.00685,46.29844,0,1.70841
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","LOSOSTS_6_N001","Node",45.4697,46.29844,0,-0.82874
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MALIN_5_N101","Node",35.44712,46.29844,-0.0024,0.44108
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MANDLY3G_7_B1","Node",46.25214,46.29844,0,-0.0463
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MANTECA_1_N001","Node",46.52993,46.29844,0,0.23149
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MARGARTA_1_N009","Node",46.20121,46.29844,0,-0.09723
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MARICOPA_6_N001","Node",44.65947,46.29844,0,-1.63896
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MCCALL_1_N026","Node",47.10866,46.29844,0,0.81022
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MCFRLND_6_N001","Node",44.82152,46.29844,0,-1.47692
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MEDWLNE_1_N001","Node",46.80309,46.29844,0,0.50465
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MELROSE_6_N001","Node",46.33085,46.29844,0,0.03241
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MERCEDFL_7_N001","Node",48.33557,46.29844,0,2.03713
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MESACAL_6_N001","Node",45.76138,46.29844,0,-0.53706
2024-12-06 13:00:00,2024-12-06 13:15:00,"REAL_TIME_15_MIN","MESACAL_6_N004","Node",45.76138,46.29844,0,-0.53706
